device_id,gender_id,app_name,minutes,Publisher
B-52-26372,2.0,Snapchat (Mobile App),68.4558,"Snapchat, Inc"
B-52-51604,2.0,Snapchat (Mobile App),68.985,"Snapchat, Inc"
B-52-47329,1.0,Snapchat (Mobile App),681.534,"Snapchat, Inc"
B-52-10108,2.0,Snapchat (Mobile App),684.18,"Snapchat, Inc"
B-52-51490,2.0,Snapchat (Mobile App),684.8226,"Snapchat, Inc"
B-52-34808,1.0,Snapchat (Mobile App),689.6610000000001,"Snapchat, Inc"
B-52-47557,2.0,Snapchat (Mobile App),69.363,"Snapchat, Inc"
B-52-18544,1.0,Snapchat (Mobile App),699.7536,"Snapchat, Inc"
B-52-48279,2.0,Snapchat (Mobile App),7.1064,"Snapchat, Inc"
B-52-20634,1.0,Snapchat (Mobile App),7.182,"Snapchat, Inc"
B-52-36651,2.0,Snapchat (Mobile App),7.2576,"Snapchat, Inc"
B-52-3667,1.0,Snapchat (Mobile App),7.2954,"Snapchat, Inc"
B-52-494,1.0,Snapchat (Mobile App),7.2954,"Snapchat, Inc"
B-52-33117,1.0,Snapchat (Mobile App),7.2954,"Snapchat, Inc"
B-52-51623,2.0,Snapchat (Mobile App),7.371,"Snapchat, Inc"
B-52-42712,2.0,Snapchat (Mobile App),7.371,"Snapchat, Inc"
B-52-52022,2.0,Snapchat (Mobile App),7.4088,"Snapchat, Inc"
B-52-38722,2.0,Snapchat (Mobile App),7.4466,"Snapchat, Inc"
B-52-26676,2.0,Snapchat (Mobile App),7.4466,"Snapchat, Inc"
B-52-12464,2.0,Snapchat (Mobile App),7.749,"Snapchat, Inc"
B-52-38855,2.0,Snapchat (Mobile App),7.7868,"Snapchat, Inc"
B-52-22420,2.0,Snapchat (Mobile App),7.8624,"Snapchat, Inc"
B-52-46113,2.0,Snapchat (Mobile App),70.0434,"Snapchat, Inc"
B-52-12388,1.0,Snapchat (Mobile App),70.308,"Snapchat, Inc"
B-52-22743,1.0,Snapchat (Mobile App),70.5726,"Snapchat, Inc"
B-52-39102,2.0,Snapchat (Mobile App),70.6104,"Snapchat, Inc"
B-52-16682,2.0,Snapchat (Mobile App),70.7238,"Snapchat, Inc"
B-52-23218,2.0,Snapchat (Mobile App),700.5096,"Snapchat, Inc"
B-52-35112,1.0,Snapchat (Mobile App),700.6608,"Snapchat, Inc"
B-52-44422,2.0,Snapchat (Mobile App),702.5508,"Snapchat, Inc"
B-52-16758,1.0,Snapchat (Mobile App),705.0078,"Snapchat, Inc"
B-52-39672,1.0,Snapchat (Mobile App),705.3480000000001,"Snapchat, Inc"
B-52-46018,2.0,Snapchat (Mobile App),705.7260000000001,"Snapchat, Inc"
B-52-4807,2.0,Snapchat (Mobile App),706.7844,"Snapchat, Inc"
B-52-45277,2.0,Snapchat (Mobile App),709.1658,"Snapchat, Inc"
B-52-5130,2.0,Snapchat (Mobile App),71.0262,"Snapchat, Inc"
B-52-41059,2.0,Snapchat (Mobile App),713.4372,"Snapchat, Inc"
B-52-3458,1.0,Snapchat (Mobile App),716.2344,"Snapchat, Inc"
B-52-28614,1.0,Snapchat (Mobile App),72.9918,"Snapchat, Inc"
B-52-46151,,Snapchat (Mobile App),723.9834,"Snapchat, Inc"
B-52-15770,1.0,Snapchat (Mobile App),73.3698,"Snapchat, Inc"
B-52-32889,1.0,Snapchat (Mobile App),73.8234,"Snapchat, Inc"
B-52-2964,1.0,Snapchat (Mobile App),734.265,"Snapchat, Inc"
B-52-17936,2.0,Snapchat (Mobile App),74.655,"Snapchat, Inc"
B-52-25688,2.0,Snapchat (Mobile App),743.8662,"Snapchat, Inc"
B-52-47747,2.0,Snapchat (Mobile App),744.1686,"Snapchat, Inc"
B-52-3116,2.0,Snapchat (Mobile App),744.5088,"Snapchat, Inc"
B-52-6327,2.0,Snapchat (Mobile App),746.3610000000001,"Snapchat, Inc"
B-52-28253,1.0,Snapchat (Mobile App),7464.0636,"Snapchat, Inc"
B-52-50255,2.0,Snapchat (Mobile App),749.9898,"Snapchat, Inc"
B-52-14934,1.0,Snapchat (Mobile App),75.3354,"Snapchat, Inc"
B-52-11476,2.0,Snapchat (Mobile App),75.6378,"Snapchat, Inc"
B-52-3287,2.0,Snapchat (Mobile App),751.1238,"Snapchat, Inc"
B-52-9101,1.0,Snapchat (Mobile App),753.6186,"Snapchat, Inc"
B-52-8341,2.0,Snapchat (Mobile App),754.1478,"Snapchat, Inc"
B-52-44004,2.0,Snapchat (Mobile App),756.3402,"Snapchat, Inc"
B-52-41895,,Snapchat (Mobile App),756.4914,"Snapchat, Inc"
B-52-1691,1.0,Snapchat (Mobile App),76.7718,"Snapchat, Inc"
B-52-12312,2.0,Snapchat (Mobile App),76.8096,"Snapchat, Inc"
B-52-22800,2.0,Snapchat (Mobile App),761.8968,"Snapchat, Inc"
B-52-76,2.0,Snapchat (Mobile App),77.9814,"Snapchat, Inc"
B-52-22914,1.0,Snapchat (Mobile App),775.1646,"Snapchat, Inc"
B-52-9861,2.0,Snapchat (Mobile App),775.2024,"Snapchat, Inc"
B-52-17898,2.0,Snapchat (Mobile App),775.6182,"Snapchat, Inc"
B-52-17233,1.0,Snapchat (Mobile App),775.845,"Snapchat, Inc"
B-52-32794,1.0,Snapchat (Mobile App),78.4728,"Snapchat, Inc"
B-52-31160,1.0,Snapchat (Mobile App),780.7968,"Snapchat, Inc"
B-52-27113,2.0,Snapchat (Mobile App),782.2332,"Snapchat, Inc"
B-52-23712,1.0,Snapchat (Mobile App),782.9892,"Snapchat, Inc"
B-52-26809,2.0,Snapchat (Mobile App),786.6558,"Snapchat, Inc"
B-52-12502,1.0,Snapchat (Mobile App),787.3362,"Snapchat, Inc"
B-52-19627,2.0,Snapchat (Mobile App),787.9788,"Snapchat, Inc"
B-52-9082,2.0,Snapchat (Mobile App),789.4908,"Snapchat, Inc"
B-52-9557,2.0,Snapchat (Mobile App),79.191,"Snapchat, Inc"
B-52-28367,2.0,Snapchat (Mobile App),79.3422,"Snapchat, Inc"
B-52-4237,1.0,Snapchat (Mobile App),79.7202,"Snapchat, Inc"
B-52-41002,1.0,Snapchat (Mobile App),799.0542,"Snapchat, Inc"
B-52-29184,2.0,Snapchat (Mobile App),8.505,"Snapchat, Inc"
B-52-5282,1.0,Snapchat (Mobile App),8.505,"Snapchat, Inc"
B-52-1349,1.0,Snapchat (Mobile App),8.5428,"Snapchat, Inc"
B-52-7258,2.0,Snapchat (Mobile App),8.6184,"Snapchat, Inc"
B-52-24301,2.0,Snapchat (Mobile App),8.7318,"Snapchat, Inc"
B-52-50958,2.0,Snapchat (Mobile App),8.7696,"Snapchat, Inc"
B-52-9994,2.0,Snapchat (Mobile App),8.7696,"Snapchat, Inc"
B-52-26125,2.0,Snapchat (Mobile App),8.8452,"Snapchat, Inc"
B-52-40109,2.0,Snapchat (Mobile App),80.0982,"Snapchat, Inc"
B-52-27417,1.0,Snapchat (Mobile App),80.5518,"Snapchat, Inc"
B-52-14174,2.0,Snapchat (Mobile App),80.703,"Snapchat, Inc"
B-52-12787,1.0,Snapchat (Mobile App),800.4528,"Snapchat, Inc"
B-52-30552,2.0,Snapchat (Mobile App),805.6692,"Snapchat, Inc"
B-52-46474,2.0,Snapchat (Mobile App),807.1812,"Snapchat, Inc"
B-52-3211,2.0,Snapchat (Mobile App),807.8616,"Snapchat, Inc"
B-52-26087,2.0,Snapchat (Mobile App),81.5346,"Snapchat, Inc"
B-52-3021,2.0,Snapchat (Mobile App),81.7992,"Snapchat, Inc"
B-52-551,2.0,Snapchat (Mobile App),812.5110000000001,"Snapchat, Inc"
B-52-37069,2.0,Snapchat (Mobile App),813.6828,"Snapchat, Inc"
B-52-49362,1.0,Snapchat (Mobile App),816.5556,"Snapchat, Inc"
B-52-19475,,Snapchat (Mobile App),816.6312,"Snapchat, Inc"
B-52-44194,2.0,Snapchat (Mobile App),819.1638,"Snapchat, Inc"
B-52-42370,2.0,Snapchat (Mobile App),82.1772,"Snapchat, Inc"
B-52-20216,2.0,Snapchat (Mobile App),82.215,"Snapchat, Inc"
B-52-3724,2.0,Snapchat (Mobile App),82.8198,"Snapchat, Inc"
B-52-4997,2.0,Snapchat (Mobile App),820.1466,"Snapchat, Inc"
B-52-34656,2.0,Snapchat (Mobile App),826.6104,"Snapchat, Inc"
B-52-38513,2.0,Snapchat (Mobile App),829.3698,"Snapchat, Inc"
B-52-48678,2.0,Snapchat (Mobile App),83.3868,"Snapchat, Inc"
B-52-24282,1.0,Snapchat (Mobile App),830.6172,"Snapchat, Inc"
B-52-26524,1.0,Snapchat (Mobile App),833.9058,"Snapchat, Inc"
B-52-41230,1.0,Snapchat (Mobile App),835.8336,"Snapchat, Inc"
B-52-44973,1.0,Snapchat (Mobile App),84.48299999999999,"Snapchat, Inc"
B-52-31426,1.0,Snapchat (Mobile App),848.6478,"Snapchat, Inc"
B-52-28424,2.0,Snapchat (Mobile App),85.2012,"Snapchat, Inc"
B-52-5472,2.0,Snapchat (Mobile App),85.5414,"Snapchat, Inc"
B-52-49761,2.0,Snapchat (Mobile App),85.8438,"Snapchat, Inc"
B-52-38095,2.0,Snapchat (Mobile App),85.995,"Snapchat, Inc"
B-52-43757,1.0,Snapchat (Mobile App),851.1426,"Snapchat, Inc"
B-52-51414,1.0,Snapchat (Mobile App),854.4689999999999,"Snapchat, Inc"
B-52-18012,2.0,Snapchat (Mobile App),854.6202,"Snapchat, Inc"
B-52-27151,1.0,Snapchat (Mobile App),86.2218,"Snapchat, Inc"
B-52-15523,2.0,Snapchat (Mobile App),86.2974,"Snapchat, Inc"
B-52-13205,1.0,Snapchat (Mobile App),86.4486,"Snapchat, Inc"
B-52-34447,,Snapchat (Mobile App),86.6376,"Snapchat, Inc"
B-52-40717,1.0,Snapchat (Mobile App),86.6376,"Snapchat, Inc"
B-52-34922,2.0,Snapchat (Mobile App),86.7132,"Snapchat, Inc"
B-52-31635,1.0,Snapchat (Mobile App),8601.579,"Snapchat, Inc"
B-52-25783,1.0,Snapchat (Mobile App),864.3726,"Snapchat, Inc"
B-52-760,2.0,Snapchat (Mobile App),865.5822,"Snapchat, Inc"
B-52-29355,2.0,Snapchat (Mobile App),866.8296,"Snapchat, Inc"
B-52-3268,1.0,Snapchat (Mobile App),868.455,"Snapchat, Inc"
B-52-1767,1.0,Snapchat (Mobile App),868.5306,"Snapchat, Inc"
B-52-8417,2.0,Snapchat (Mobile App),8682.8112,"Snapchat, Inc"
B-52-40185,1.0,Snapchat (Mobile App),87.8472,"Snapchat, Inc"
B-52-5016,1.0,Snapchat (Mobile App),870.2316,"Snapchat, Inc"
B-52-42389,2.0,Snapchat (Mobile App),871.857,"Snapchat, Inc"
B-52-41971,1.0,Snapchat (Mobile App),88.45200000000001,"Snapchat, Inc"
B-52-17347,2.0,Snapchat (Mobile App),88.7922,"Snapchat, Inc"
B-52-24168,1.0,Snapchat (Mobile App),881.7984,"Snapchat, Inc"
B-52-9595,2.0,Snapchat (Mobile App),884.1419999999999,"Snapchat, Inc"
B-52-22819,1.0,Snapchat (Mobile App),884.1798,"Snapchat, Inc"
B-52-43073,1.0,Snapchat (Mobile App),885.465,"Snapchat, Inc"
B-52-17100,2.0,Snapchat (Mobile App),89.0568,"Snapchat, Inc"
B-52-14421,2.0,Snapchat (Mobile App),89.3214,"Snapchat, Inc"
B-52-16777,2.0,Snapchat (Mobile App),893.8944,"Snapchat, Inc"
B-52-43814,1.0,Snapchat (Mobile App),897.7878,"Snapchat, Inc"
B-52-48944,1.0,Snapchat (Mobile App),898.0524,"Snapchat, Inc"
B-52-8037,2.0,Snapchat (Mobile App),9.1854,"Snapchat, Inc"
B-52-16036,1.0,Snapchat (Mobile App),9.261000000000001,"Snapchat, Inc"
B-52-12350,2.0,Snapchat (Mobile App),9.261000000000001,"Snapchat, Inc"
B-52-30989,2.0,Snapchat (Mobile App),9.4122,"Snapchat, Inc"
B-52-26980,2.0,Snapchat (Mobile App),9.45,"Snapchat, Inc"
B-52-23769,1.0,Snapchat (Mobile App),9.45,"Snapchat, Inc"
B-52-51908,2.0,Snapchat (Mobile App),9.5634,"Snapchat, Inc"
B-52-8645,,Snapchat (Mobile App),90.6066,"Snapchat, Inc"
B-52-24928,1.0,Snapchat (Mobile App),90.6444,"Snapchat, Inc"
B-52-47044,2.0,Snapchat (Mobile App),90.6822,"Snapchat, Inc"
B-52-33212,2.0,Snapchat (Mobile App),900.207,"Snapchat, Inc"
B-52-41591,2.0,Snapchat (Mobile App),901.6812,"Snapchat, Inc"
B-52-4674,,Snapchat (Mobile App),903.7602,"Snapchat, Inc"
B-52-28120,,Snapchat (Mobile App),904.5918,"Snapchat, Inc"
B-52-32547,2.0,Snapchat (Mobile App),905.7636,"Snapchat, Inc"
B-52-43510,1.0,Snapchat (Mobile App),91.854,"Snapchat, Inc"
B-52-26847,2.0,Snapchat (Mobile App),91.8918,"Snapchat, Inc"
B-52-11533,1.0,Snapchat (Mobile App),91.9296,"Snapchat, Inc"
B-52-16112,2.0,Snapchat (Mobile App),911.8494,"Snapchat, Inc"
B-52-2926,2.0,Snapchat (Mobile App),912.9456,"Snapchat, Inc"
B-52-27550,2.0,Snapchat (Mobile App),913.9284,"Snapchat, Inc"
B-52-6536,2.0,Snapchat (Mobile App),917.9730000000001,"Snapchat, Inc"
B-52-18981,2.0,Snapchat (Mobile App),918.8424,"Snapchat, Inc"
B-52-51528,1.0,Snapchat (Mobile App),92.1186,"Snapchat, Inc"
B-52-1292,2.0,Snapchat (Mobile App),92.421,"Snapchat, Inc"
B-52-30267,1.0,Snapchat (Mobile App),925.3818,"Snapchat, Inc"
B-52-37791,1.0,Snapchat (Mobile App),926.4402,"Snapchat, Inc"
B-52-8246,2.0,Snapchat (Mobile App),93.0258,"Snapchat, Inc"
B-52-25878,1.0,Snapchat (Mobile App),93.1014,"Snapchat, Inc"
B-52-29507,2.0,Snapchat (Mobile App),93.2148,"Snapchat, Inc"
B-52-26790,2.0,Snapchat (Mobile App),93.744,"Snapchat, Inc"
B-52-28006,1.0,Snapchat (Mobile App),93.7818,"Snapchat, Inc"
B-52-52440,2.0,Snapchat (Mobile App),93.8574,"Snapchat, Inc"
B-52-8512,2.0,Snapchat (Mobile App),931.9212,"Snapchat, Inc"
B-52-29906,2.0,Snapchat (Mobile App),937.7424,"Snapchat, Inc"
B-52-22040,1.0,Snapchat (Mobile App),938.196,"Snapchat, Inc"
B-52-51395,1.0,Snapchat (Mobile App),94.7268,"Snapchat, Inc"
B-52-37297,2.0,Snapchat (Mobile App),94.8402,"Snapchat, Inc"
B-52-11153,2.0,Snapchat (Mobile App),940.1238,"Snapchat, Inc"
B-52-52497,1.0,Snapchat (Mobile App),945.945,"Snapchat, Inc"
B-52-15827,2.0,Snapchat (Mobile App),948.2130000000001,"Snapchat, Inc"
B-52-43567,2.0,Snapchat (Mobile App),95.1426,"Snapchat, Inc"
B-52-39710,1.0,Snapchat (Mobile App),95.4828,"Snapchat, Inc"
B-52-8322,1.0,Snapchat (Mobile App),95.5962,"Snapchat, Inc"
B-52-26391,,Snapchat (Mobile App),95.7096,"Snapchat, Inc"
B-52-20900,2.0,Snapchat (Mobile App),953.5806,"Snapchat, Inc"
B-52-42541,2.0,Snapchat (Mobile App),954.6012,"Snapchat, Inc"
B-52-17879,2.0,Snapchat (Mobile App),954.7524,"Snapchat, Inc"
B-52-33516,2.0,Snapchat (Mobile App),966.4326,"Snapchat, Inc"
B-52-9899,,Snapchat (Mobile App),968.5872,"Snapchat, Inc"
B-52-49438,2.0,Snapchat (Mobile App),969.4188,"Snapchat, Inc"
B-52-33801,2.0,Snapchat (Mobile App),97.0326,"Snapchat, Inc"
B-52-13338,1.0,Snapchat (Mobile App),97.524,"Snapchat, Inc"
B-52-32699,2.0,Snapchat (Mobile App),97.5618,"Snapchat, Inc"
B-52-39634,2.0,Snapchat (Mobile App),970.4394,"Snapchat, Inc"
B-52-12806,2.0,Snapchat (Mobile App),976.185,"Snapchat, Inc"
B-52-51946,2.0,Snapchat (Mobile App),98.3178,"Snapchat, Inc"
B-52-50008,2.0,Snapchat (Mobile App),98.8092,"Snapchat, Inc"
B-52-39159,2.0,Snapchat (Mobile App),988.9614,"Snapchat, Inc"
B-52-4085,2.0,Snapchat (Mobile App),99.6786,"Snapchat, Inc"
B-52-32338,1.0,Snapchat (Mobile App),999.2052,"Snapchat, Inc"
B-52-25384,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-51851,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-17670,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-22686,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-51737,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-18601,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-31939,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-40242,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-30191,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-8683,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-44213,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-22439,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-12046,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-39919,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-3097,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-19209,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-31616,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-39292,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-10412,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-32300,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-16834,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-18449,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-35986,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-48374,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-48868,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-28975,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-7657,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-5320,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-32015,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-14896,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-15884,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-36822,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-13699,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-15694,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-31198,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-17917,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-48621,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-23978,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-1463,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-7543,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-37487,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-34865,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-45942,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-44023,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-21090,1.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-31103,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-51585,2.0,Snapchat (Mobile App),,"Snapchat, Inc"
B-52-39520,2.0,Tumblr (Mobile App),0.0756,Oath
B-52-37392,1.0,Tumblr (Mobile App),0.1134,Oath
B-52-17100,2.0,Tumblr (Mobile App),0.1512,Oath
B-52-41933,2.0,Tumblr (Mobile App),0.1512,Oath
B-52-7657,1.0,Tumblr (Mobile App),0.2268,Oath
B-52-42826,1.0,Tumblr (Mobile App),0.2646,Oath
B-52-2147,1.0,Tumblr (Mobile App),0.3024,Oath
B-52-25878,1.0,Tumblr (Mobile App),0.37799999999999995,Oath
B-52-39444,2.0,Tumblr (Mobile App),0.4536,Oath
B-52-20938,2.0,Tumblr (Mobile App),0.4536,Oath
B-52-25479,1.0,Tumblr (Mobile App),0.4914,Oath
B-52-44859,2.0,Tumblr (Mobile App),0.4914,Oath
B-52-20653,2.0,Tumblr (Mobile App),0.6804,Oath
B-52-40717,1.0,Tumblr (Mobile App),0.8694,Oath
B-52-43567,2.0,Tumblr (Mobile App),1.0962,Oath
B-52-14440,2.0,Tumblr (Mobile App),1.3230000000000002,Oath
B-52-33003,2.0,Tumblr (Mobile App),1.5119999999999998,Oath
B-52-21527,1.0,Tumblr (Mobile App),1.5876,Oath
B-52-34257,2.0,Tumblr (Mobile App),1.9278,Oath
B-52-10165,1.0,Tumblr (Mobile App),101.7198,Oath
B-52-25384,2.0,Tumblr (Mobile App),1010.5074,Oath
B-52-25403,1.0,Tumblr (Mobile App),1039.9536,Oath
B-52-34086,1.0,Tumblr (Mobile App),1047.0222,Oath
B-52-23351,2.0,Tumblr (Mobile App),105.084,Oath
B-52-51623,2.0,Tumblr (Mobile App),1050.9912,Oath
B-52-17537,1.0,Tumblr (Mobile App),1064.5992,Oath
B-52-26866,2.0,Tumblr (Mobile App),1066.8294,Oath
B-52-49020,2.0,Tumblr (Mobile App),109.99799999999999,Oath
B-52-43681,,Tumblr (Mobile App),1093.3272,Oath
B-52-15238,2.0,Tumblr (Mobile App),11.151,Oath
B-52-30533,2.0,Tumblr (Mobile App),11.7936,Oath
B-52-1748,2.0,Tumblr (Mobile App),110.7162,Oath
B-52-30096,2.0,Tumblr (Mobile App),1109.1276,Oath
B-52-16834,1.0,Tumblr (Mobile App),116.6508,Oath
B-52-47709,2.0,Tumblr (Mobile App),1164.9204,Oath
B-52-38019,1.0,Tumblr (Mobile App),1167.6798,Oath
B-52-27607,1.0,Tumblr (Mobile App),117.1044,Oath
B-52-30134,2.0,Tumblr (Mobile App),117.7092,Oath
B-52-11362,2.0,Tumblr (Mobile App),1206.009,Oath
B-52-9253,1.0,Tumblr (Mobile App),121.4514,Oath
B-52-43795,1.0,Tumblr (Mobile App),122.1318,Oath
B-52-40546,2.0,Tumblr (Mobile App),1222.0739999999998,Oath
B-52-18145,2.0,Tumblr (Mobile App),1239.2352,Oath
B-52-41838,2.0,Tumblr (Mobile App),124.8534,Oath
B-52-32319,2.0,Tumblr (Mobile App),1262.2176,Oath
B-52-9899,,Tumblr (Mobile App),1315.629,Oath
B-52-30780,1.0,Tumblr (Mobile App),1360.7244,Oath
B-52-30590,1.0,Tumblr (Mobile App),140.8806,Oath
B-52-49951,2.0,Tumblr (Mobile App),15.4602,Oath
B-52-15466,1.0,Tumblr (Mobile App),152.4474,Oath
B-52-48165,2.0,Tumblr (Mobile App),153.7704,Oath
B-52-20596,1.0,Tumblr (Mobile App),154.41299999999998,Oath
B-52-22553,2.0,Tumblr (Mobile App),158.4576,Oath
B-52-43282,1.0,Tumblr (Mobile App),16.1784,Oath
B-52-49362,1.0,Tumblr (Mobile App),16.1784,Oath
B-52-47101,2.0,Tumblr (Mobile App),16.2918,Oath
B-52-29203,1.0,Tumblr (Mobile App),161.6328,Oath
B-52-29735,1.0,Tumblr (Mobile App),1611.9054,Oath
B-52-43909,2.0,Tumblr (Mobile App),1665.3168,Oath
B-52-11191,2.0,Tumblr (Mobile App),1674.8046,Oath
B-52-37791,1.0,Tumblr (Mobile App),168.21,Oath
B-52-11704,2.0,Tumblr (Mobile App),17.1234,Oath
B-52-28234,1.0,Tumblr (Mobile App),17.6526,Oath
B-52-9424,2.0,Tumblr (Mobile App),173.4264,Oath
B-52-3135,2.0,Tumblr (Mobile App),174.6738,Oath
B-52-11856,2.0,Tumblr (Mobile App),1742.8824,Oath
B-52-32794,1.0,Tumblr (Mobile App),1778.5278,Oath
B-52-31806,2.0,Tumblr (Mobile App),18.0306,Oath
B-52-25631,2.0,Tumblr (Mobile App),1818.2934,Oath
B-52-46759,,Tumblr (Mobile App),182.7252,Oath
B-52-23845,2.0,Tumblr (Mobile App),184.8042,Oath
B-52-50103,1.0,Tumblr (Mobile App),186.8076,Oath
B-52-2508,1.0,Tumblr (Mobile App),19314.4014,Oath
B-52-42864,2.0,Tumblr (Mobile App),19528.4628,Oath
B-52-29773,1.0,Tumblr (Mobile App),197.9964,Oath
B-52-6498,2.0,Tumblr (Mobile App),198.1854,Oath
B-52-35359,2.0,Tumblr (Mobile App),2.3814,Oath
B-52-52326,2.0,Tumblr (Mobile App),201.09599999999998,Oath
B-52-15827,2.0,Tumblr (Mobile App),2014.4754,Oath
B-52-11096,2.0,Tumblr (Mobile App),2030.6916,Oath
B-52-34504,1.0,Tumblr (Mobile App),204.0444,Oath
B-52-43776,2.0,Tumblr (Mobile App),2076.0894,Oath
B-52-18297,2.0,Tumblr (Mobile App),208.5426,Oath
B-52-33022,2.0,Tumblr (Mobile App),213.192,Oath
B-52-10450,2.0,Tumblr (Mobile App),2164.428,Oath
B-52-41458,2.0,Tumblr (Mobile App),2180.1906,Oath
B-52-2356,2.0,Tumblr (Mobile App),22.1886,Oath
B-52-49077,1.0,Tumblr (Mobile App),221.9616,Oath
B-52-14326,,Tumblr (Mobile App),2214.4374,Oath
B-52-51528,1.0,Tumblr (Mobile App),225.5904,Oath
B-52-9329,2.0,Tumblr (Mobile App),2255.2236,Oath
B-52-45619,2.0,Tumblr (Mobile App),226.1574,Oath
B-52-40964,2.0,Tumblr (Mobile App),236.43900000000002,Oath
B-52-35264,2.0,Tumblr (Mobile App),2361.0258,Oath
B-52-14231,2.0,Tumblr (Mobile App),2376.5616,Oath
B-52-20786,2.0,Tumblr (Mobile App),2379.2454,Oath
B-52-16492,2.0,Tumblr (Mobile App),241.4664,Oath
B-52-31141,1.0,Tumblr (Mobile App),2447.9658,Oath
B-52-27113,2.0,Tumblr (Mobile App),247.6278,Oath
B-52-34675,2.0,Tumblr (Mobile App),247.7412,Oath
B-52-21793,1.0,Tumblr (Mobile App),25.7796,Oath
B-52-27189,2.0,Tumblr (Mobile App),2526.8544,Oath
B-52-10811,1.0,Tumblr (Mobile App),260.7444,Oath
B-52-1083,1.0,Tumblr (Mobile App),264.033,Oath
B-52-34295,2.0,Tumblr (Mobile App),2730.2940000000003,Oath
B-52-49134,1.0,Tumblr (Mobile App),278.019,Oath
B-52-21565,1.0,Tumblr (Mobile App),278.0946,Oath
B-52-36537,1.0,Tumblr (Mobile App),28.1988,Oath
B-52-29355,2.0,Tumblr (Mobile App),28.6902,Oath
B-52-36499,2.0,Tumblr (Mobile App),2849.9688,Oath
B-52-47842,2.0,Tumblr (Mobile App),289.926,Oath
B-52-18031,2.0,Tumblr (Mobile App),292.6854,Oath
B-52-25612,1.0,Tumblr (Mobile App),297.108,Oath
B-52-1729,2.0,Tumblr (Mobile App),2975.9184,Oath
B-52-49191,1.0,Tumblr (Mobile App),299.6406,Oath
B-52-29165,1.0,Tumblr (Mobile App),3.1374,Oath
B-52-4180,2.0,Tumblr (Mobile App),3.5532,Oath
B-52-3857,2.0,Tumblr (Mobile App),30.3156,Oath
B-52-32091,2.0,Tumblr (Mobile App),304.9704,Oath
B-52-32756,2.0,Tumblr (Mobile App),31.4118,Oath
B-52-37696,1.0,Tumblr (Mobile App),31.6386,Oath
B-52-24548,2.0,Tumblr (Mobile App),332.8668,Oath
B-52-48564,,Tumblr (Mobile App),333.0558,Oath
B-52-15523,2.0,Tumblr (Mobile App),3479.3766,Oath
B-52-703,1.0,Tumblr (Mobile App),348.7428,Oath
